project_id,sector,state_region,executing_agency,start_date,original_completion_date,physical_progress_pct,land_acquisition_pct,env_clearance_status,litigation_active,contractor_tier,original_budget_cr,delay_months,revised_budget_cr,expenditure_todate_cr,financial_progress_pct,cost_overrun_pct,risk_level,geo_latitude,geo_longitude,revised_completion_date
PRJ-IN-2026-3686,Highways,North,PWD,2024-06-29,2028-04-29,43.058499470895605,68.81414502745722,Cleared,False,Tier 1,164.06434383924363,43,188.67399541513015,47.014451361267724,24.91835255718422,14.999999999999982,Medium Risk,14.9542715362367,72.88269664999133,2031-11-28
PRJ-IN-2026-3687,Railways,East,Railways,2018-09-16,2023-01-15,97.86154590364376,77.41079891264275,Cleared,False,Tier 1,414.9124801609021,12,414.9124801609021,274.2805500026187,66.10563989211734,0.0,Low Risk,23.79531352676539,81.50144764387339,2024-01-15
PRJ-IN-2026-3688,Ports & Shipping,South,PWD,2022-03-07,2025-12-05,85.460027543494,84.46192169000267,Cleared,False,Tier 2,578.4838888167889,24,578.4838888167889,203.5870921350287,35.19321731698333,0.0,Low Risk,19.710331110612685,72.14606857168762,2027-12-05
PRJ-IN-2026-3689,Power & Energy,South,PWD,2024-03-30,2026-04-30,79.04310025364836,80.53177510605104,Cleared,False,Tier 1,449.1317001531511,18,604.0591830289401,393.87406026520165,65.20454805275784,34.49488932154192,High Risk,28.64360023979888,78.97923340495328,2027-10-29
PRJ-IN-2026-3690,Railways,South,Railways,2022-07-26,2025-11-24,33.37921677039207,67.40440359827537,Cleared,False,Tier 2,230.77723482780593,18,419.22044869670987,84.11297132492321,20.064138470920764,81.6558938361102,High Risk,34.48146934925815,76.84949694113119,2027-05-25
PRJ-IN-2026-3691,Highways,North,PWD,2020-10-16,2022-12-16,71.16517303062689,96.80210167237615,Pending,False,Tier 1,353.1328675181738,0,353.1328675181738,265.2901669330824,75.12474519790469,0.0,Low Risk,32.88983733382781,80.15440045520128,2022-12-16
PRJ-IN-2026-3692,Power & Energy,West,PWD,2021-05-01,2023-12-31,75.59248562107665,79.44872928666385,In-Review,False,Tier 1,144.78132973283118,27,243.38583485474476,156.0684001246916,64.12386333733633,68.10581537265273,Critical,21.112578770944506,95.26947363465499,2026-03-31
PRJ-IN-2026-3693,Highways,North,PWD,2021-09-05,2026-04-06,40.944813628873966,81.2426931779653,In-Review,True,Tier 1,79.90519495877192,60,79.90519495877192,51.529915230480086,64.48881735044584,0.0,Low Risk,16.984212823952557,92.01186276488687,2031-04-06
PRJ-IN-2026-3694,Railways,South,Railways,2023-12-15,2025-09-14,9.45839828174745,67.53592627355948,Pending,False,Tier 2,84.42517596273981,31,84.42517596273981,21.735610140492525,25.745412896841714,0.0,Low Risk,25.314307654996718,76.28576403090563,2028-04-14
PRJ-IN-2026-3695,Urban Metro,North,DMRC,2025-12-09,2031-02-08,73.52837541109939,94.96907117051038,Cleared,False,Tier 1,183.19674525687256,18,183.19674525687256,127.2263066696542,69.44790776236859,0.0,Low Risk,28.048586278278776,72.2491796494093,2032-08-08
PRJ-IN-2026-3696,Railways,South,Railways,2024-03-25,2027-09-24,29.446591587296012,97.87830366627398,Cleared,False,Tier 1,94.5607547639762,0,94.5607547639762,33.671847233105105,35.608691276999735,0.0,Low Risk,35.21430538421153,81.0494662885153,2027-09-24
PRJ-IN-2026-3697,Highways,North,NHAI,2020-07-13,2023-01-12,13.276198611356937,78.93291060494087,Cleared,False,Tier 3,1790.163882970104,0,1790.163882970104,685.2066833144164,38.27619861135694,0.0,Low Risk,21.83234655486265,74.66798102163125,2023-01-12
PRJ-IN-2026-3698,Highways,South,PWD,2018-11-21,2021-11-20,4.268288123476016,85.22750611816117,In-Review,False,Tier 1,112.27126844141763,0,112.27126844141763,32.859878327315315,29.268288123476015,0.0,Low Risk,33.86427693588273,92.09585222237159,2021-11-20
PRJ-IN-2026-3699,Highways,South,PWD,2021-10-14,2024-01-13,32.72579614754605,92.14569767439825,Cleared,False,Tier 1,50.0,6,50.0,17.926454386772413,35.852908773544826,0.0,Low Risk,17.673314813363504,90.07181612385897,2024-07-13
PRJ-IN-2026-3700,Railways,North,Railways,2024-11-12,2027-04-13,50.99431839549319,77.9553124027232,Cleared,False,Tier 2,562.946971602663,26,539.6505820925928,292.57862161378426,54.2163079819645,-4.138292003551829,Low Risk,16.366766390853478,72.37841015510787,2029-06-12
PRJ-IN-2026-3701,Water Resources,North-East,CWD,2023-01-29,2026-01-28,3.8396274508964656,34.618194193006005,Cleared,False,Tier 1,584.7884469961409,34,584.7884469961409,168.65080948957018,28.839627450896465,0.0,Low Risk,30.104065896221286,74.29448391382799,2028-11-27
PRJ-IN-2026-3702,Highways,South,PWD,2020-07-29,2023-03-30,56.340144716849615,45.96485588694094,Cleared,False,Tier 1,270.69279815108473,11,270.69279815108473,105.63284820253618,39.02314687499671,0.0,Low Risk,29.360326852345153,70.46632254208794,2024-02-27
PRJ-IN-2026-3703,Power & Energy,North,PWD,2018-09-18,2020-09-17,89.53868408258423,97.65427268468568,Cleared,False,Tier 2,248.8069557015238,18,326.5250261018197,115.1008793740245,35.250247354128625,31.23629328656262,High Risk,13.25986805760022,96.77542110123423,2022-03-18
PRJ-IN-2026-3704,Power & Energy,East,PWD,2020-01-08,2022-10-08,59.79237598819091,97.15728254886032,Cleared,False,Tier 1,180.17499832913788,7,180.17499832913788,5.97821381435595,3.3180040903539467,0.0,Low Risk,26.771959556547266,90.18383370001526,2023-05-09
PRJ-IN-2026-3705,Highways,North,PWD,2023-09-25,2025-05-25,52.45871616260439,65.31571611050182,Cleared,False,Tier 1,170.6879419955314,27,170.6879419955314,132.2126885141095,77.45871616260439,0.0,Low Risk,10.727393022362445,83.4096877262045,2027-08-24
PRJ-IN-2026-3706,Highways,West,NHAI,2023-05-12,2025-01-09,23.226538700425248,61.61513801800061,Cleared,False,Tier 1,193.0089572068822,7,193.0089572068822,93.08153944266425,48.226538700425245,0.0,Low Risk,16.241180984252463,70.5711484969599,2025-08-10
PRJ-IN-2026-3707,Railways,North,Railways,2021-08-12,2023-04-12,43.92489258702118,60.058081079688684,Cleared,False,Tier 1,251.14453873185414,39,288.8162195416322,199.0662690929653,68.92489258702119,14.999999999999982,Medium Risk,34.45648656349691,84.2691001471842,2026-07-12
PRJ-IN-2026-3708,Power & Energy,East,NTPC,2020-09-02,2025-05-03,60.05661506476536,78.40137877803546,Cleared,False,Tier 3,180.50505623496,60,180.50505623496,116.26291825238795,64.40978478799548,0.0,Low Risk,20.59227469217921,95.10994509347725,2030-05-03
PRJ-IN-2026-3709,Railways,North-East,Railways,2019-05-27,2022-09-25,86.51006048081177,92.79554210311208,Cleared,False,Tier 1,50.0,15,50.0,13.282016183982867,26.564032367965734,0.0,Low Risk,12.248946839165479,85.54979665401169,2023-12-25
PRJ-IN-2026-3710,Power & Energy,North,PWD,2025-10-12,2029-05-12,88.18387732861517,89.26089790509887,Cleared,False,Tier 2,65.45908783970548,12,76.58867749061156,23.630845845463615,30.854228875228124,17.002359822306012,Medium Risk,22.44431796674177,87.43239079586803,2030-05-12
PRJ-IN-2026-3711,Water Resources,South,CWD,2021-06-12,2024-06-11,45.19285666796517,82.12922202965473,Cleared,False,Tier 2,296.57605081456416,14,296.57605081456416,147.54751835680486,49.75031461628699,0.0,Low Risk,21.258773792247588,96.68528652519541,2025-08-11
PRJ-IN-2026-3712,Urban Metro,West,DMRC,2024-02-20,2027-08-21,18.366425108171725,81.18015328584151,Cleared,False,Tier 1,63.28168745867433,41,52.56818459840907,21.708750288870807,41.29636671822181,-16.929862793658337,Low Risk,25.474612105516336,72.20251935785392,2031-01-20
PRJ-IN-2026-3713,Ports & Shipping,North-East,PWD,2021-09-08,2025-11-08,70.73730589406256,87.12846555588524,Cleared,False,Tier 2,81.64871841008635,23,81.64871841008635,34.04618565209306,41.698371162537704,0.0,Low Risk,9.559585938097323,85.07053066940526,2027-10-09
PRJ-IN-2026-3714,Urban Metro,South,PWD,2022-07-22,2025-11-20,95.05698347971236,96.79388817877151,Cleared,False,Tier 1,552.2618215154491,0,552.2618215154491,391.3129439524317,70.85641786329512,0.0,Low Risk,19.93476459140562,72.48137452181186,2025-11-20
PRJ-IN-2026-3715,Water Resources,West,PWD,2023-02-16,2027-09-17,95.79031208861107,79.29349465309198,Cleared,False,Tier 1,50.0,20,50.0,15.324327207111619,30.648654414223238,0.0,Low Risk,10.506929084611436,80.23882078170647,2029-05-17
PRJ-IN-2026-3716,Urban Metro,North,PWD,2020-11-05,2023-10-06,99.56526711536313,82.89249112670215,Cleared,False,Tier 2,65.46618929893604,14,65.46618929893604,7.5499914305213744,11.532657561670657,0.0,Low Risk,32.06171190760212,70.16322560934763,2024-12-05
PRJ-IN-2026-3717,Power & Energy,West,PWD,2025-07-01,2029-01-29,25.223406636485347,78.68818508009096,Cleared,False,Tier 1,477.64321571235723,18,549.2896980692108,244.82468033079758,44.571139999780144,14.999999999999991,Medium Risk,31.616470607204604,80.2649431025141,2030-07-30
PRJ-IN-2026-3718,Urban Metro,South,DMRC,2021-08-29,2025-04-29,83.69236514331368,76.64759840285278,Cleared,True,Tier 3,91.70665414805076,60,91.70665414805076,65.41750524694669,71.33343360377863,0.0,Low Risk,20.33379102080041,88.56652070015346,2030-04-29
PRJ-IN-2026-3719,Water Resources,West,PWD,2024-02-14,2026-02-13,5.170408274395333,48.95930044169057,Cleared,False,Tier 1,206.28358008797602,6,229.5238013142838,69.24826794343137,30.17040827439533,11.266151778244422,Medium Risk,10.979828945190592,74.07036455675261,2026-08-14
PRJ-IN-2026-3720,Railways,North,Railways,2025-05-01,2028-04-30,1.50378764248994,64.67866434765318,Cleared,False,Tier 1,50.0,23,50.0,13.25189382124497,26.50378764248994,0.0,Low Risk,30.805536785045383,80.12789541720491,2030-03-31
PRJ-IN-2026-3721,Power & Energy,East,NTPC,2021-01-22,2022-02-21,67.37668056919998,86.9310260763961,Cleared,False,Tier 1,736.7830768728944,11,736.7830768728944,476.1212615558309,64.62163376181462,0.0,Low Risk,22.349443947799184,81.58091891215383,2023-01-21
PRJ-IN-2026-3722,Railways,South,Railways,2019-11-15,2022-09-14,11.988168443756175,56.27124511463638,Cleared,False,Tier 1,729.1653529584868,3,995.1644858840905,279.8518509904156,28.121165391246763,36.479946811289004,Low Risk,10.813863378600743,74.44241048319451,2022-12-14
PRJ-IN-2026-3723,Water Resources,West,PWD,2025-10-04,2028-06-04,38.83598525787059,48.386423403627546,Cleared,False,Tier 1,227.3019390594353,60,332.1117912888089,131.3019049070247,39.53545413051679,46.110408324307215,Critical,17.43041545212648,86.26197302164853,2033-06-04
PRJ-IN-2026-3724,Railways,West,Railways,2024-04-15,2026-11-14,1.245245687910712,71.98781310598574,Cleared,False,Tier 1,60.20961588035298,32,99.24917790050159,26.048190583218226,26.24524568791071,64.83941385330716,Critical,16.190930990903457,91.89998537165421,2029-07-15
PRJ-IN-2026-3725,Urban Metro,North-East,DMRC,2024-04-29,2026-11-28,8.679135199621834,73.22992977418492,Cleared,True,Tier 2,1485.1468383388133,32,1485.1468383388133,364.5669976327039,24.547538884470463,0.0,Low Risk,18.378020621688705,73.47667408744024,2029-07-29
PRJ-IN-2026-3726,Urban Metro,North-East,PWD,2025-07-27,2029-01-25,20.865631153218413,51.983040215303944,Cleared,True,Tier 1,3563.217470859651,60,5042.05294495678,2312.5694062838634,45.86563115321841,41.502812730101205,Critical,28.75582789108335,79.61968911846941,2034-01-25
PRJ-IN-2026-3727,Ports & Shipping,East,PWD,2018-03-23,2020-04-22,55.44670647247848,83.63418359816505,Cleared,False,Tier 1,1748.6525156638163,8,1748.6525156638163,584.8964633509369,33.44841002495575,0.0,Low Risk,25.66707271175467,77.38539904489798,2020-12-21
PRJ-IN-2026-3728,Highways,West,PWD,2025-07-23,2030-05-23,33.19407742879006,55.52519680995053,Pending,False,Tier 1,657.8773579971111,16,657.8773579971111,341.73643957211203,51.9453109942131,0.0,Low Risk,15.269259328133348,88.37949711545708,2031-09-22
PRJ-IN-2026-3729,Power & Energy,North,NTPC,2018-12-07,2022-06-07,56.38568087199622,45.9641361546076,Cleared,False,Tier 1,280.244646574801,35,280.244646574801,203.1466144913282,72.4890259186827,0.0,Low Risk,18.169763450867876,77.76742051418313,2025-05-07
PRJ-IN-2026-3730,Urban Metro,North-East,PWD,2019-03-01,2021-04-30,64.89731618124333,88.70672955384109,In-Review,False,Tier 1,150.26674904841798,0,150.26674904841798,41.20890124451917,27.42383228856645,0.0,Low Risk,33.71281800585365,95.57873773028065,2021-04-30
PRJ-IN-2026-3731,Water Resources,West,CWD,2019-09-30,2023-04-30,0.33655199790918466,54.54919744522461,Cleared,True,Tier 2,1160.0382418161473,58,1160.0382418161473,59.15104552303131,5.099059961197906,0.0,Low Risk,31.087476533954153,85.48389561773587,2028-02-28
PRJ-IN-2026-3732,Water Resources,East,CWD,2018-11-28,2022-10-28,84.76990645473023,99.11274253001964,Cleared,False,Tier 1,200.94420006839795,37,200.94420006839795,116.93178120637157,58.19117006938742,0.0,Low Risk,10.561522004996807,73.44022924256006,2025-11-27
PRJ-IN-2026-3733,Power & Energy,East,PWD,2018-09-01,2021-12-31,5.774556526246977,71.73531890596725,Cleared,False,Tier 1,50.0,24,50.0,15.387278263123488,30.774556526246975,0.0,Low Risk,13.910335537296898,75.7424630715398,2023-12-31
PRJ-IN-2026-3734,Power & Energy,West,PWD,2019-01-01,2020-12-01,87.30546090143685,81.9294704953127,Cleared,False,Tier 2,239.47769673468932,0,239.47769673468932,33.55073494353562,14.009962264129152,0.0,Low Risk,21.02464647869609,90.12761734360001,2020-12-01
PRJ-IN-2026-3735,Highways,North-East,PWD,2021-11-19,2027-01-19,97.60599938274767,83.25797262929653,Pending,False,Tier 2,189.4948261397737,12,189.4948261397737,175.81378807176418,92.78025772697444,0.0,Low Risk,30.470303707931258,78.19550400690072,2028-01-19
PRJ-IN-2026-3736,Ports & Shipping,North-East,PWD,2020-12-24,2024-07-24,90.35202729287805,90.46027243139906,Cleared,False,Tier 2,107.42201754628518,13,107.42201754628518,66.84271481931721,62.224408316029375,0.0,Low Risk,30.6036413622138,71.81087313060269,2025-08-23
PRJ-IN-2026-3737,Highways,East,NHAI,2020-09-22,2022-06-23,54.217423829283184,84.25494048661504,Cleared,False,Tier 2,645.7346208908733,0,645.7346208908733,419.6434839803179,64.98698852500215,0.0,Low Risk,12.203659992087559,69.01924346177621,2022-06-23
PRJ-IN-2026-3738,Power & Energy,South,PWD,2019-05-18,2022-07-17,76.96654995615908,83.30644959835854,Cleared,False,Tier 1,106.26714509116395,12,106.26714509116395,28.039618988268998,26.385971848791556,0.0,Low Risk,27.12219523495004,96.9866613995919,2023-07-17
PRJ-IN-2026-3739,Urban Metro,North-East,DMRC,2025-10-13,2028-07-13,17.268213749279827,62.525553601886905,Cleared,False,Tier 1,306.96043782059326,30,306.96043782059326,129.74669398373354,42.26821374927982,0.0,Low Risk,16.427995303773578,82.03971252562563,2031-01-12
PRJ-IN-2026-3740,Railways,West,Railways,2020-08-29,2023-08-29,93.70924705227665,93.19811545490242,In-Review,False,Tier 3,50.0,33,64.01381012319409,60.15366497913541,93.9698244228396,28.027620246388178,High Risk,13.728631779502352,76.70771387163757,2026-05-29
PRJ-IN-2026-3741,Highways,East,PWD,2021-10-13,2023-07-14,2.332906050067063,47.86643767514748,Cleared,False,Tier 1,68.83795773115378,11,68.83795773115378,16.899619733535037,24.549856344571403,0.0,Low Risk,18.709697502524048,69.58196907208341,2024-06-12
PRJ-IN-2026-3742,Highways,East,PWD,2019-02-20,2022-02-19,55.14791699642002,74.19129683915928,Pending,False,Tier 2,164.9418546412779,38,164.9418546412779,64.16395061123046,38.90095133874708,0.0,Low Risk,12.46592435945054,92.84619441988787,2025-04-20
PRJ-IN-2026-3743,Water Resources,West,CWD,2019-09-12,2021-11-11,46.11889582341243,84.58235269197579,Pending,False,Tier 1,50.0,23,50.0,19.012393165958798,38.024786331917596,0.0,Low Risk,26.2182203644699,77.0447562802693,2023-10-12
PRJ-IN-2026-3744,Railways,West,Railways,2019-11-16,2022-06-16,79.68955619195475,98.27044250095,Cleared,False,Tier 2,75.7068637217315,27,87.06289327999121,68.16751156676119,78.29685988901937,14.999999999999996,Medium Risk,13.060704987352633,73.21351860885736,2024-09-14
PRJ-IN-2026-3745,Highways,East,PWD,2025-10-07,2029-02-05,74.50331541504724,99.43334518160854,Cleared,False,Tier 1,574.174616885598,16,574.174616885598,384.0340384487149,66.88453776166008,0.0,Low Risk,32.05240629559435,72.62463020416162,2030-06-07
PRJ-IN-2026-3746,Power & Energy,North-East,PWD,2019-05-31,2021-11-29,33.01789679263278,91.05938191165247,Cleared,False,Tier 2,142.6107790953692,20,164.00239595967457,95.15074082532895,58.01789679263278,14.999999999999996,Medium Risk,20.338400514418794,86.52864542692602,2023-07-30
PRJ-IN-2026-3747,Highways,North-East,NHAI,2022-02-10,2024-10-11,16.352854456133436,58.88863109310901,In-Review,True,Tier 2,1306.420828132081,60,1306.420828132081,540.2423036420726,41.352854456133436,0.0,Low Risk,12.12287862370642,90.29163411481818,2029-10-11
PRJ-IN-2026-3748,Water Resources,East,CWD,2022-05-10,2026-02-07,79.42734599370192,97.78250244575676,Cleared,False,Tier 2,348.6580328658848,0,348.6580328658848,166.32855903733247,47.70535692814873,0.0,Low Risk,27.78151316136836,72.52593569120083,2026-02-07
PRJ-IN-2026-3749,Railways,North,Railways,2018-08-02,2020-09-01,97.74775273436533,94.45234954162288,Cleared,False,Tier 1,52.039669101021495,14,52.039669101021495,6.900461696605075,13.260003024249869,0.0,Low Risk,35.172738849931456,70.97315163781839,2021-11-01
PRJ-IN-2026-3750,Highways,East,PWD,2020-10-22,2023-02-21,9.786988465440905,94.20901334318008,Cleared,False,Tier 1,1193.0544588476466,6,1278.9764658000665,444.9173956335729,34.786988465440906,7.201851207648198,Medium Risk,35.33344560615649,82.56701769593838,2023-08-22
PRJ-IN-2026-3751,Highways,West,NHAI,2018-08-25,2020-04-24,73.28870828564685,83.00311836711819,Cleared,False,Tier 2,528.3091333077032,0,528.3091333077032,298.75156815977556,56.5486283171587,0.0,Low Risk,27.980752968176404,97.07666438942147,2020-04-24
PRJ-IN-2026-3752,Railways,East,Railways,2019-05-27,2021-07-26,51.56870493079526,52.02708128106164,Cleared,False,Tier 1,331.3074639445264,1,331.3074639445264,128.5630279721948,38.80474844772021,0.0,Low Risk,11.862665656026103,78.31912721170661,2021-08-25
PRJ-IN-2026-3753,Railways,North-East,Railways,2023-05-28,2026-06-27,31.198618453963523,88.06594350121723,Cleared,False,Tier 3,794.0322436199742,9,794.0322436199742,119.46807757626672,15.04574638324693,0.0,Low Risk,32.41767789498851,82.8975379798946,2027-03-27
PRJ-IN-2026-3754,Urban Metro,North,DMRC,2022-07-19,2026-02-16,1.444722953147759,59.90096298479883,Pending,False,Tier 1,75.83672400853838,31,75.83672400853838,20.054811560801266,26.44472295314776,0.0,Low Risk,26.46643949300818,75.65360786491114,2028-09-16
PRJ-IN-2026-3755,Railways,South,Railways,2021-12-16,2024-02-15,72.40671123981679,77.52404786691153,Pending,False,Tier 1,320.59675857483523,50,368.6862723610605,186.4797839538024,50.57953005941586,14.999999999999995,Medium Risk,30.52543994418277,73.52477548474182,2028-04-16
PRJ-IN-2026-3756,Railways,North-East,Railways,2019-09-16,2023-04-16,13.203028991984922,88.32298741285382,Cleared,False,Tier 2,95.30175438466296,9,95.30175438466296,20.048725188076133,21.037099807369973,0.0,Low Risk,22.60281068547186,93.0760632577024,2024-01-14
PRJ-IN-2026-3757,Highways,North-East,NHAI,2022-12-30,2026-01-29,85.08157302913627,95.7775547842575,Cleared,True,Tier 2,585.615852619286,51,585.615852619286,293.74971395579485,50.16082003961121,0.0,Low Risk,23.013367448284846,71.29927225153695,2030-04-30
PRJ-IN-2026-3758,Highways,East,PWD,2025-03-28,2026-10-27,26.459071040030004,61.53331367446607,Cleared,False,Tier 1,56.93523181569284,18,56.93523181569284,29.29834138684314,51.459071040030004,0.0,Low Risk,15.226363544373928,73.42540217377915,2028-04-26
